no_state_religion_desc;No State Religion;;;;;;;;x;;;;;;;;;;;;;
no_state_religion_l;No State Religion;;;;;;;;x;;;;;;;;;;;;;
no_subsidies;No Subsidies;;;;;;;;x;;;;;;;;;;;;;
no_subsidies_desc;No unemployment subsidies.;;;;;;;;x;;;;;;;;;;;;;
no_subsidies_l;No Subsidies;;;;;;;;x;;;;;;;;;;;;;
no_trade_unions;Illegal;;;;;;;;x;;;;;;;;;;;;;
no_trade_unions_desc;No trade unions are allowed.;;;;;;;;x;;;;;;;;;;;;;
no_trade_unions_l;No Trade Unions;;;;;;;;x;;;;;;;;;;;;;
no_transport_improv;Not improved;;;;;;;;x;;;;;;;;;;;;;
no_transport_improv_desc;Transportation system is primitive;;;;;;;;x;;;;;;;;;;;;;
no_work_hour_limit;Unlimited Work Day;;;;;;;;x;;;;;;;;;;;;;
no_work_hour_limit_desc;No limit on working hours per day.;;;;;;;;x;;;;;;;;;;;;;
no_work_hour_limit_l;No Workhour Limits;;;;;;;;x;;;;;;;;;;;;;
nobody_gets_out;Not Allowed;;;;;;;;x;;;;;;;;;;;;;
nobody_gets_out_desc;No one is allowed to leave (or enter);;;;;;;;x;;;;;;;;;;;;;
nobody_gets_out_l;Not Allowed;;;;;;;;x;;;;;;;;;;;;;
nobuilding;nobuilding;;;;;;;;x;;;;;;;;;;;;;
nocasusbelli;No war justification;;;;;;;;x;;;;;;;;;;;;;
nogovernment;nogovernment;;;;;;;;x;;;;;;;;;;;;;
nogovernment_ruler;nogovernment_ruler;;;;;;;;x;;;;;;;;;;;;;
non_coastal;Non Coastal;;;;;;;;x;;;;;;;;;;;;;
non_secret_ballots;Non-Secret Ballots;;;;;;;;x;;;;;;;;;;;;;
non_secret_ballots_desc;The voter's choices are non-confidential. The ruling party knows who the people vote for and can use pressure in order to get the people to vote for them.;;;;;;;;x;;;;;;;;;;;;;
non_secret_ballots_l;Non Secret Ballots;;;;;;;;x;;;;;;;;;;;;;
non_socialist;Non-Socialist Allowed;;;;;;;;x;;;;;;;;;;;;;
non_socialist_desc;Non-Socialist trade unions are allowed.;;;;;;;;x;;;;;;;;;;;;;
non_socialist_l;Non Socialist Trade Unions;;;;;;;;x;;;;;;;;;;;;;
none;Non Religious;;;;;;;;x;;;;;;;;;;;;;
none_voting;No Voting;;;;;;;;x;;;;;;;;;;;;;
none_voting_desc;No one is allowed to vote.;;;;;;;;x;;;;;;;;;;;;;
none_voting_l;No Voting;;;;;;;;x;;;;;;;;;;;;;
nonexistent;None;;;;;;;;x;;;;;;;;;;;;;
nonexistent_desc;Traditional education methods only;;;;;;;;x;;;;;;;;;;;;;
normal;Normal;;;;;;;;x;;;;;;;;;;;;;
mena;Middle East;;;;;;;;x;;;;;;;;;;;;;
north_america;North America;;;;;;;;x;;;;;;;;;;;;;
north_andean;North Andean;;;;;;;;x;;;;;;;;;;;;;
north_atlantic_treaty_organization;The North Atlantic Treaty Organization;;;;;;;;x;;;;;;;;;;;;;
north_atlantic_treaty_organization_desc;The North Atlantic Treaty Organization (NATO) is an intergovernmental military alliance established for the collective defense of its signatories. Until the Korean War, it was little more than a political association, at which point, the United States and its allies developed a centralized military commander in retaliation to the apparent threat of communism and continued to serve as a deterrent to a potential Soviet invasion of Western Europe for the duration of the Cold War.;;;;;;;;x;;;;;;;;;;;;;
north_caucasian;North Caucasian;;;;;;;;x;;;;;;;;;;;;;
north_german;North German;;;;;;;;x;;;;;;;;;;;;;
north_italian;North Italian;;;;;;;;x;;;;;;;;;;;;;
north_korea_tech_school;Juche;;;;;;;;x;;;;;;;;;;;;;
northrop_power_loom;Northrop Power Loom;;;;;;;;x;;;;;;;;;;;;;
northrop_power_loom_desc;This was a mechanized power loom that produced fabric with a much higher quality than before. But also the one and the same machine could produce several different types of fabric which made it extremely flexible.;;;;;;;;x;;;;;;;;;;;;;
norwegian;Norwegian;;;;;;;;x;;;;;;;;;;;;;
nostalgic_international_science;Nostalgic International Science;;;;;;;;x;;;;;;;;;;;;;
nostalgic_romanticism;Nostalgic Romanticism;;;;;;;;x;;;;;;;;;;;;;
nostalgic_romanticism_desc;This was a general cultural theme where the glory of the past was raised to nigh-on-divine status. As equality and plurality were ideas of the future, Nostalgic Romanticism, quickly became a reactionary movement raising the goblet for absolute monarchy and the church of the fathers.;;;;;;;;x;;;;;;;;;;;;;
notechgroup;notechgroup;;;;;;;;x;;;;;;;;;;;;;
nothing_stops_progress;Nothing Stops Progress;;;;;;;;x;;;;;;;;;;;;;
nothing_stops_progress_desc;We are arresting the reactionary agitators and proceeding with reforms as planned.;;;;;;;;x;;;;;;;;;;;;;
nuba;Nuba;;;;;;;;x;;;;;;;;;;;;;
nuclear_power;Nuclear Power;;;;;;;;x;;;;;;;;;;;;;
nuclear_reactors;Pressurized-Water Nuclear Reactors;;;;;;;;x;;;;;;;;;;;;;
nuclear_renaissance;Nuclear Renaissance;;;;;;;;x;;;;;;;;;;;;;
nuclear_submarine;Nuclear Submarines;;;;;;;;x;;;;;;;;;;;;;
nuclear_weapon_state;Weapons of Mass Destruction;;;;;;;;x;;;;;;;;;;;;;
nuclear_weapon_state_desc;Our nation has been designated a nuclear weapon state by the Non-Proliferation Treaty, has nuclear weapons but is not a member of the Non-Proliferation Treaty, or is believed, but not confirmed, to have nuclear weapons. As long as we have access to nuclear weapons, the threat of mutual assured destruction, or the full-scale use of high-yield nuclear weapons between two or more opposing sides, remains very real.;;;;;;;;x;;;;;;;;;;;;;
nuclear_weapons;Weapon of Mass Destruction;;;;;;;;x;;;;;;;;;;;;;
nuer;Nuer;;;;;;;;x;;;;;;;;;;;;;
nupe;Nupe;;;;;;;;x;;;;;;;;;;;;;
nv_dominion;Dominion;;;;;;;;x;;;;;;;;;;;;;
nv_dominion_modifier;National Value - Dominion;;;;;;;;x;;;;;;;;;;;;;
nv_enlightenment;Enlightenment;;;;;;;;x;;;;;;;;;;;;;
nv_enlightenment_modifier;National Value - Enlightenment;;;;;;;;x;;;;;;;;;;;;;
nv_equality;Equality;;;;;;;;x;;;;;;;;;;;;;
nv_equality_modifier;National Value - Equality;;;;;;;;x;;;;;;;;;;;;;
nv_fraternity;Fraternity;;;;;;;;x;;;;;;;;;;;;;
nv_fraternity_modifier;National Value - Fraternity;;;;;;;;x;;;;;;;;;;;;;
nv_freedom;Freedom;;;;;;;;x;;;;;;;;;;;;;
nv_freedom_modifier;National Value - Freedom;;;;;;;;x;;;;;;;;;;;;;
nv_glory;Glory;;;;;;;;x;;;;;;;;;;;;;
nv_glory_modifier;National Value - Glory;;;;;;;;x;;;;;;;;;;;;;
nv_independence;Independence;;;;;;;;x;;;;;;;;;;;;;
nv_independence_modifier;National Value - Independence;;;;;;;;x;;;;;;;;;;;;;
nv_development;Development;;;;;;;;x;;;;;;;;;;;;;
nv_development_modifier;National Value - Development;;;;;;;;x;;;;;;;;;;;;;
nv_liberty;Liberty;;;;;;;;x;;;;;;;;;;;;;
nv_liberty_modifier;National Value - Liberty;;;;;;;;x;;;;;;;;;;;;;
nv_loyalty;Loyalty;;;;;;;;x;;;;;;;;;;;;;
nv_loyalty_modifier;National Value - Loyalty;;;;;;;;x;;;;;;;;;;;;;
nv_might;Might;;;;;;;;x;;;;;;;;;;;;;
nv_might_modifier;National Value - Might;;;;;;;;x;;;;;;;;;;;;;
nv_order;Order;;;;;;;;x;;;;;;;;;;;;;
nv_order_modifier;National Value - Order;;;;;;;;x;;;;;;;;;;;;;
nv_productivity;Productivity;;;;;;;;x;;;;;;;;;;;;;
nv_productivity_modifier;National Value - Productivity;;;;;;;;x;;;;;;;;;;;;;
nv_progress;Progress;;;;;;;;x;;;;;;;;;;;;;
nv_progress_modifier;National Value - Progress;;;;;;;;x;;;;;;;;;;;;;
nv_prosperity;Prosperity;;;;;;;;x;;;;;;;;;;;;;
nv_prosperity_modifier;National Value - Prosperity;;;;;;;;x;;;;;;;;;;;;;
nv_supremacy;Supremacy;;;;;;;;x;;;;;;;;;;;;;
nv_supremacy_modifier;National Value - Supremacy;;;;;;;;x;;;;;;;;;;;;;
nv_tradition;Tradition;;;;;;;;x;;;;;;;;;;;;;
nv_tradition_modifier;National Value - Tradition;;;;;;;;x;;;;;;;;;;;;;
nv_unity;Unity;;;;;;;;x;;;;;;;;;;;;;
nv_unity_modifier;National Value - Unity;;;;;;;;x;;;;;;;;;;;;;
nyakole;Nyakole;;;;;;;;x;;;;;;;;;;;;;
nylon;Nylon;;;;;;;;x;;;;;;;;;;;;;
nylon_desc;Nylon was intended to be a synthetic replacement for silk and substituted for it in many different products after silk became scarce during World War II. It replaced silk in military applications such as parachutes and flak vests, and was used in many types of vehicle tires;;;;;;;;x;;;;;;;;;;;;;
objects_to_italy;Objects to Italian Unification;;;;;;;;x;;;;;;;;;;;;;
occitan;Occitan;;;;;;;;x;;;;;;;;;;;;;
occupation_of_araucania;Occupation of Araucania;;;;;;;;x;;;;;;;;;;;;;
occupation_of_araucania_desc;A proposal has been brought forth to finally push into the southern lands of Araucania and pacify them once and for all. Chile must make its claim so none can deny us.;;;;;;;;x;;;;;;;;;;;;;
occupation_of_araucania_title;Occupation of Araucania;;;;;;;;x;;;;;;;;;;;;;
occupied;Occupied;;;;;;;;x;;;;;;;;;;;;;
ocean;Ocean;;;;;;;;x;;;;;;;;;;;;;
ocean_going_submarines;Ocean-Going Submarines;;;;;;;;x;;;;;;;;;;;;;
ocean_going_submarines_desc;Submarine design continued to improve in the early 20th-century, to the point where submarines became able to spend significant amounts of time at sea, allowing them to intercept enemy warships and shipping at a significant distance from home bases.;;;;;;;;x;;;;;;;;;;;;;
oceania;Oceania;;;;;;;;x;;;;;;;;;;;;;
oceanic;Oceanic;;;;;;;;x;;;;;;;;;;;;;
of_state_n_government;Of State & Government;;;;;;;;x;;;;;;;;;;;;;
of_state_n_government_desc;Our state is changing, evolving from a simple government of bureaucrats and despots to a true organism of the state. We march into a modern era, one where new ideas will tranform the way we live.;;;;;;;;x;;;;;;;;;;;;;
of_state_n_government_title;Of State and Government;;;;;;;;x;;;;;;;;;;;;;
off;Off;;;;;;;;x;;;;;;;;;;;;;
offensive_attitude;Offensive Attitude;;;;;;;;x;;;;;;;;;;;;;
offensive_attitude_desc;This meant finding and destroying the enemy High Sea Navy at any cost.;;;;;;;;x;;;;;;;;;;;;;
officers;Officers;;;;;;;;x;;;;;;;;;;;;;
offshore_drilling;Offshore Drilling;;;;;;;;x;;;;;;;;;;;;;
offshore_platform;Offshore Platform;;;;;;;;x;;;;;;;;;;;;;
offshore_software_development;Offshore software development;;;;;;;;x;;;;;;;;;;;;;
oil;Oil;;;;;;;;x;;;;;;;;;;;;;
oil_RGO_SIZE;Oil rig size;;;;;;;;x;;;;;;;;;;;;;
oil_driven_ships;Oil-Driven Ships;;;;;;;;x;;;;;;;;;;;;;
oil_driven_ships_desc;Oil-Driven Ships;;;;;;;;x;;;;;;;;;;;;;
oil_focus;Encourage Oil Industry;;;;;;;;x;;;;;;;;;;;;;
oil_pumping_machinery;Oil Pumping Machinery;;;;;;;;x;;;;;;;;;;;;;
oil_pumping_machinery_desc;By using new discoveries in hydraulics and pumping techniques, new machinery was developed that could pump the black gold up to the surface.;;;;;;;;x;;;;;;;;;;;;;
oil_sands;Oil Sands;;;;;;;;x;;;;;;;;;;;;;
oil_seeds;Oil Seeds;;;;;;;;x;;;;;;;;;;;;;
oil_seeds_canned_food_factory;Vegetable Oil;;;;;;;;x;;;;;;;;;;;;;
oil_seeds_canned_food_factory_desc;The production process of vegetable oil involves the removal of oil from plant components, typically seeds. This can be done via mechanical extraction using an oil mill or chemical extraction using a solvent. The extracted oil can then be purified and, if required, refined or chemically altered.;;;;;;;;x;;;;;;;;;;;;;
oil_well;Oil Well;;;;;;;;x;;;;;;;;;;;;;
old_school;Old School;;;;;;;;x;;;;;;;;;;;;;
old_style_family_business;Old Style Family Business;;;;;;;;x;;;;;;;;;;;;;
old_style_family_business_desc;This style of business culture meant that the owners treated the business as a family shop or restaurant. The border between private and business was very unclear. The practice became very emotional and the owners would take much large risks for their business, but at the cost of professionalism.;;;;;;;;x;;;;;;;;;;;;;
oligopoly_structure;Oligopoly Structure;;;;;;;;x;;;;;;;;;;;;;
oligopoly_structure_desc;This mean that the legislation of your country has structured the market in such way that each line of business is composed of a few firms, all of which are of large size.;;;;;;;;x;;;;;;;;;;;;;
on;On;;;;;;;;x;;;;;;;;;;;;;
on_board_recon_aircraft;On-Board Recon Aircraft;;;;;;;;x;;;;;;;;;;;;;
on_board_recon_aircraft_desc;By adding small flying machines on top of the turrets the ship could get much better reconnaissance. Later on these aircraft would be equipped with machine guns and bombs, eventually becoming dive bombers.;;;;;;;;x;;;;;;;;;;;;;
one_child;Growth Rate: 1 Child;;;;;;;;x;;;;;;;;;;;;;
one_child_desc;Our nation's growth rate is very low-- roughly equivalent to one child for every two healthy adults.;;;;;;;;x;;;;;;;;;;;;;
one_point_five_children;Growth Rate: 1.5 Children;;;;;;;;x;;;;;;;;;;;;;
one_point_five_children_desc;Our nation's growth rate is low-- roughly equivalent to three children for every four healthy adults.;;;;;;;;x;;;;;;;;;;;;;
one_year_draft;One Year Draft;;;;;;;;x;;;;;;;;;;;;;
one_year_draft_desc;Conscripts are drafted for one year.;;;;;;;;x;;;;;;;;;;;;;
one_year_draft_l;One Year Draft;;;;;;;;x;;;;;;;;;;;;;
online_banking;Online Banking;;;;;;;;x;;;;;;;;;;;;;
open_immigration;Open Immigration;;;;;;;;x;;;;;;;;;;;;;
open_immigration_desc;Our country accepts all comers with open arms.;;;;;;;;x;;;;;;;;;;;;;
open_immigration_l;Open Immigration;;;;;;;;x;;;;;;;;;;;;;
open_market_operation;Open market operation;;;;;;;;x;;;;;;;;;;;;;
criminology_corporal_punishment;Corporal Punishment;;;;;;;;x;;;;;;;;;;;;;
criminology_corporal_punishment_desc;Corporal Punishment is a punishment intended to cause physical pain on a person. It is not acceptable that a society which prohibits any form of physical violence between adults would accept that adults subject children to physical violence.;;;;;;;;x;;;;;;;;;;;;;
criminology_corporal_punishment_l;Corporal Punishment is a punishment intended to cause physical pain on a person. It is not acceptable that a society which prohibits any form of physical violence between adults would accept that adults subject children to physical violence.;;;;;;;;x;;;;;;;;;;;;;
criminology_corporal_punishment_promised;Abolision Corporal Punishment Promised;;;;;;;;x;;;;;;;;;;;;;
criminology_corporal_punishment_promised_desc;Abolision Corporal Punishment Promised;;;;;;;;x;;;;;;;;;;;;;
criminology_corporal_punishment_promised_l;Abolision Corporal Punishment Promised;;;;;;;;x;;;;;;;;;;;;;
openminded;Openminded;;;;;;;;x;;;;;;;;;;;;;
operational_destruction_doctrine;Operational Destruction Doctrine;;;;;;;;x;;;;;;;;;;;;;
operational_destruction_doctrine_desc;Operational destruction called for airpower to focus on the bombing of the infrastructure that supported the enemy's field units, in order to prevent their resupply and redeployment, thus decreasing their mobility and rendering them incapable of responding to friendly offensives launched against enemy weak points.;;;;;;;;x;;;;;;;;;;;;;
opium;Opium;;;;;;;;x;;;;;;;;;;;;;
opium_RGO_SIZE;Opium plantation size;;;;;;;;x;;;;;;;;;;;;;
oppression;Oppression;;;;;;;;x;;;;;;;;;;;;;
oppression_desc;Racism is the norm and minorities are constrained by blatant legal requirements, relegating them to second-class status.;;;;;;;;x;;;;;;;;;;;;;
oppression_l;Oppression;;;;;;;;x;;;;;;;;;;;;;
optical_rangefinders;Optical Rangefinders;;;;;;;;x;;;;;;;;;;;;;
optical_rangefinders_desc;These were instruments that made it possible to exactly measure the range from the gun to the enemy vessel and it vastly improved hit chances.;;;;;;;;x;;;;;;;;;;;;;
optics;Optics;;;;;;;;x;;;;;;;;;;;;;
optics_factory;Optics Manufacturer;;;;;;;;x;;;;;;;;;;;;;
optics_factory_desc;;;;;;;;;x;;;;;;;;;;;;;
orange_river_convention_desc;By delimiting our borders with the British Cape Colony, we can strengthen our relations with the United Kingdom.;;;;;;;;x;;;;;;;;;;;;;
orange_river_convention_title;Orange River Convention;;;;;;;;x;;;;;;;;;;;;;
order_to_expel_barbarians_desc;Since the ascension of the Tokugawa Shogun, the role of the Emperor has been confined to that of figurehead. We lead Japan, yet we do not. Recently, the leadership of the Shogun has come into question. His increasing inability to deal with foreigners in a way that shows any manner of leadership compels the Emperor to act-- with or without the Shogun's permission. We shall send out a call to the people in our own name, demanding they rise up and throw out the foreigners that the Shogun will not.;;;;;;;;x;;;;;;;;;;;;;
order_to_expel_barbarians_title;Order to Expel Barbarians;;;;;;;;x;;;;;;;;;;;;;
organic_chemistry;Organic Chemistry;;;;;;;;x;;;;;;;;;;;;;
organic_chemistry_desc;Organic Chemistry;;;;;;;;x;;;;;;;;;;;;;
organic_work;Organic Work;;;;;;;;x;;;;;;;;;;;;;
organizational_development;Organizational Development;;;;;;;;x;;;;;;;;;;;;;
organizational_development_desc;Organizational Development;;;;;;;;x;;;;;;;;;;;;;
organize_CAR_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_CAR_title;Organize Ubangi-Chari;;;;;;;;x;;;;;;;;;;;;;
organize_algeria_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_algeria_title;Organize Algeria;;;;;;;;x;;;;;;;;;;;;;
organize_angola_desc;Angola is becoming a true colony. We must create the proper structures, so that it stands on par with our other national states.;;;;;;;;x;;;;;;;;;;;;;
organize_angola_title;Organize Angola;;;;;;;;x;;;;;;;;;;;;;
organize_botswana_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_botswana_title;Organize Bechuanaland;;;;;;;;x;;;;;;;;;;;;;
organize_british_columbia_desc;The colonies of Columbia, New Caledonia and Vancouver Island must be merged into a single entity-- both for the sake of their viability as well as to ensure their strength in the years to come.;;;;;;;;x;;;;;;;;;;;;;
organize_british_columbia_title;Organize British Columbia;;;;;;;;x;;;;;;;;;;;;;
organize_burkina_faso_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_burkina_faso_title;Organize Burkina Faso;;;;;;;;x;;;;;;;;;;;;;
organize_cameroon_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_cameroon_title;Organize Cameroon;;;;;;;;x;;;;;;;;;;;;;
organize_chad_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_chad_title;Organize Chad;;;;;;;;x;;;;;;;;;;;;;
organize_congo_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_congo_title;Organize Congo;;;;;;;;x;;;;;;;;;;;;;
organize_dahomey_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_dahomey_title;Organize Dahomey;;;;;;;;x;;;;;;;;;;;;;
organize_gabon_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_gabon_title;Organize Gabon;;;;;;;;x;;;;;;;;;;;;;
organize_gambia_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_gambia_title;Organize the Gambia;;;;;;;;x;;;;;;;;;;;;;
organize_ghana_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_ghana_title;Organize Ghana;;;;;;;;x;;;;;;;;;;;;;
organize_guinea_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_guinea_title;Organize Guinea;;;;;;;;x;;;;;;;;;;;;;
organize_ivory_coast_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_ivory_coast_title;Organize Ivory Coast;;;;;;;;x;;;;;;;;;;;;;
organize_kenya_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_kenya_title;Organize Kenya;;;;;;;;x;;;;;;;;;;;;;
organize_laos_desc;We should organize the Laotian colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_laos_title;Organize Lan Xang;;;;;;;;x;;;;;;;;;;;;;
organize_libya_TUR_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_libya_TUR_title;Organize Libya;;;;;;;;x;;;;;;;;;;;;;
organize_libya_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_libya_title;Organize Libya;;;;;;;;x;;;;;;;;;;;;;
organize_malawi_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_malawi_title;Organize Nyasaland;;;;;;;;x;;;;;;;;;;;;;
organize_mali_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_mali_title;Organize Mali;;;;;;;;x;;;;;;;;;;;;;
organize_mauretania_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_mauretania_title;Organize Mauretania;;;;;;;;x;;;;;;;;;;;;;
organize_mozambique_desc;Mozambique is becoming a true colony. We must create the proper structures, so that it stands on par with our other national states.;;;;;;;;x;;;;;;;;;;;;;
organize_mozambique_title;Organize Mozambique;;;;;;;;x;;;;;;;;;;;;;
organize_niger_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_niger_title;Organize Niger;;;;;;;;x;;;;;;;;;;;;;
organize_nigeria_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_nigeria_title;Organize Nigeria;;;;;;;;x;;;;;;;;;;;;;
organize_senegal_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_senegal_title;Organize Senegal;;;;;;;;x;;;;;;;;;;;;;
organize_sierra_leone_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_sierra_leone_title;Organize Sierra Leone;;;;;;;;x;;;;;;;;;;;;;
organize_sudan_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_sudan_title;Organize Sudan;;;;;;;;x;;;;;;;;;;;;;
organize_tanzania_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_tanzania_title;Organize Tanganyika;;;;;;;;x;;;;;;;;;;;;;
organize_togo_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_togo_title;Organize Togo;;;;;;;;x;;;;;;;;;;;;;
organize_uganda_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_uganda_title;Organize Uganda;;;;;;;;x;;;;;;;;;;;;;
organize_zaire_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_zaire_title;Organize Zaire;;;;;;;;x;;;;;;;;;;;;;
organize_zambia_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_zambia_title;Organize Zambia;;;;;;;;x;;;;;;;;;;;;;
organize_zanzibar_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;x;;;;;;;;;;;;;
organize_zanzibar_title;Organize Zanzibar;;;;;;;;x;;;;;;;;;;;;;
organized_factories;Organized Factories;;;;;;;;x;;;;;;;;;;;;;
organized_factories_desc;Organized Factories;;;;;;;;x;;;;;;;;;;;;;
oriental_crisis;Oriental Crisis;;;;;;;;x;;;;;;;;;;;;;
oriental_crisis_desc;Liberate §YOttoman territory§W from Egyptian control;;;;;;;;x;;;;;;;;;;;;;
oriental_crisis_setup;Hand $STATE$ back to $THIRD$ from $RECIPIENT$;;;;;;;;x;;;;;;;;;;;;;
oriental_crisis_short;$THIRD$ acquires $STATE$;;;;;;;;x;;;;;;;;;;;;;
oriental_crisis_support_Egypt;Supports the Egyptians;;;;;;;;x;;;;;;;;;;;;;
oriental_crisis_support_OE;Supports the Ottomans;;;;;;;;x;;;;;;;;;;;;;
oriya;Oriya;;;;;;;;x;;;;;;;;;;;;;
oromo;Oromo;;;;;;;;x;;;;;;;;;;;;;
orthodox;Orthodox;;;;;;;;x;;;;;;;;;;;;;
ossetian;Ossetian;;;;;;;;x;;;;;;;;;;;;;
ostend_manifesto_desc;The Ostend Manifesto proposes that the Island of Cuba should be annexed to the United States as a slave state, to balance the expected influx of new free-states in the West. By supporting the manifesto, we can calm tension over the slavery issue domestically, but it might reduce our standing with the European Great Powers significantly.;;;;;;;;x;;;;;;;;;;;;;
ostend_manifesto_title;Ostend Manifesto;;;;;;;;x;;;;;;;;;;;;;
other_minerals;Other Minerals;;;;;;;;x;;;;;;;;;;;;;
otto_von_bismarck;Otto von Bismarck;;;;;;;;x;;;;;;;;;;;;;
otto_von_bismarck_desc;The current Chancellor of our nation, von Bismarck is a remarkable statesman. perhaps one of the finest our nation will ever know.;;;;;;;;x;;;;;;;;;;;;;
ottoman_islamic_rule;Islamic Rule;;;;;;;;x;;;;;;;;;;;;;
ottoman_islamic_rule_desc;The full equality of Islamic millets, and the importance given to traditional Sharia law, will ensure greater peace and adherence to order within Islamic provinces.;;;;;;;;x;;;;;;;;;;;;;
ottoman_oppression;Christian Oppression;;;;;;;;x;;;;;;;;;;;;;
