party_populist_0_MOD;Lega Nord;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_MOD;Italian Social Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_1_MOD;National Alliance;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_2_MOD;Brothers of Italy;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_MOD;Workers' Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_PAR;People of Freedom;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_PAR;Civic Choice;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_PAR;Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_PAR;Five Star Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_PAR;Lega Nord;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_PAR;Italian Social Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_1_PAR;National Alliance;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_2_PAR;Brothers of Italy;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_PAR;Workers' Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_SIC;People of Freedom;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_SIC;Civic Choice;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_SIC;Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_SIC;Five Star Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_SIC;Lega Nord;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_SIC;Italian Social Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_1_SIC;National Alliance;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_2_SIC;Brothers of Italy;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_SIC;Workers' Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TUS;People of Freedom;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TUS;Civic Choice;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TUS;Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TUS;Five Star Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TUS;Lega Nord;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TUS;Italian Social Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_1_TUS;National Alliance;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_2_TUS;Brothers of Italy;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TUS;Workers' Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_KRA;Stronnictwo Ludowe;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_1_KRA;Porozumienie Centrum;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_2_KRA;Polskie Stronnictwo Ludowe;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_KRA;Stronnictwo Demokratyczne;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_1_KRA;Unia Demokratyczna;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_2_KRA;Unia Wolnosci;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_3_KRA;Platforma Obywatelska;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_KRA;Polska Partia Socjalistyczna;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_KRA;Socjaldemokracja Rzeczypospolitej Polskiej;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_2_KRA;Zjednoczona Lewica;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_3_KRA;Partia Razem;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_KRA;Twуj Ruch;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_1_KRA;Nowoczesna Ryszarda Petru;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_KRA;Stronnictwo Narodowe;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_KRA;Prawo i Sprawiedliwosc;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_2_KRA;Samoobrona Rzeczypospolitej Polskiej;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_3_KRA;Ruch Narodowy;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_4_KRA;KORWiN;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_KRA;Polska Partia Robotnicza;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_KRA;Polska Zjednoczona Partia Robotnicza;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_2_KRA;Komunistyczna Partia Polski;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_SIE;Fidesz;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_SIE;Fidesz liberal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_SIE;Hungarian Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_SIE;Politics Can Be Different;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_SIE;Jobbik;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_SIE;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_SIE;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_CRE;New Democracy;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_CRE;To Potami;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_CRE;SYRIZA;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_CRE;Panhellenic Socialist Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_CRE;Golden Dawn;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_1_CRE;Independent Greeks;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_CRE;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_CRE;Communist Party of Greece;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_ION;New Democracy;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_ION;To Potami;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_ION;SYRIZA;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_ION;Panhellenic Socialist Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_ION;Golden Dawn;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_1_ION;Independent Greeks;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_ION;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_ION;Communist Party of Greece;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_WAL;Right Romania Alliance;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_WAL;PNL-PC;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_WAL;PSD;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_WAL;PSD progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_WAL;People's Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_1_hungarian_WAL;Democratic Union of Hungarians in Romania;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_WAL;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_WAL;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NAL;Inkatha Freedom Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_1_NAL;United Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_2_NAL;Nuwe Republiekparty;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NAL;Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_1_NAL;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_2_NAL;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NAL;Nasionale Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_NAL;African National Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_2_NAL;Herenigde Nasionale Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NAL;African National Congress progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_1_NAL;Labour Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NAL;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NAL;Economic Freedom Fighters;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_ORA;Inkatha Freedom Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_1_ORA;United Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_2_ORA;Nuwe Republiekparty;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_ORA;Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_1_ORA;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_2_ORA;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_ORA;Nasionale Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_ORA;African National Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_2_ORA;Herenigde Nasionale Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_ORA;African National Congress progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_1_ORA;Labour Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_ORA;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_ORA;Economic Freedom Fighters;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_SOK;People's Democratic Party conservative;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_SOK;People's Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_SOK;All Progressives Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_SOK;All Progressives Congress progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_SOK;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_SOK;All Progressives Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_SOK;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TRN;Inkatha Freedom Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_1_TRN;United Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_2_TRN;Nuwe Republiekparty;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TRN;Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_1_TRN;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_2_TRN;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TRN;Nasionale Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_TRN;African National Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_2_TRN;Herenigde Nasionale Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TRN;African National Congress progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_1_TRN;Labour Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TRN;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TRN;Economic Freedom Fighters;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_ARO;People's Democratic Party conservative;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_ARO;People's Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_ARO;All Progressives Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_ARO;All Progressives Congress progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_ARO;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_ARO;All Progressives Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_ARO;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_ASH;New Patriotic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_ASH;New Patriotic Party liberal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_ASH;National Democratic Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_ASH;National Democratic Congress progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_ASH;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_ASH;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_ASH;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_AWS;United Ethiopian Democratic Forces;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_AWS;Coalition for Unity and Democracy;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_AWS;Ethiopian People's Revolutionary Democratic Front;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_AWS;Ethiopian People's Revolutionary Democratic Front progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_AWS;Oromo Federalist Democratic Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_AWS;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_AWS;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_AZN;United Ethiopian Democratic Forces;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_AZN;Coalition for Unity and Democracy;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_AZN;Ethiopian People's Revolutionary Democratic Front;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_AZN;Ethiopian People's Revolutionary Democratic Front progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_AZN;Oromo Federalist Democratic Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_AZN;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_AZN;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_BMK;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_BMK;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_BMK;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_BMK;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_BMK;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_BMK;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_BMK;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_BUG;National Resistance Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_BUG;Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_BUG;Forum for Democratic Change;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_BUG;Forum for Democratic Change progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_BUG;Uganda People's Defence Force;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_BUG;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_BUG;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_CLA;People's Democratic Party conservative;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_CLA;People's Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_CLA;All Progressives Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_CLA;All Progressives Congress progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_CLA;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_CLA;All Progressives Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_CLA;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_CYR;National Forces Alliance conservative;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_CYR;National Forces Alliance;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_CYR;Gaddafist;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_CYR;Union for Homeland;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_CYR;National Front Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_1_CYR;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_CYR;Justice and Construction Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_CYR;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_DAH;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_DAH;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_DAH;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_DAH;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_DAH;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_DAH;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_DAH;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_DAM;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_DAM;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_DAM;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_DAM;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_DAM;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_DAM;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_DAM;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_DND;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_DND;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_DND;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_DND;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_DND;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_DND;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_DND;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GEL;PDP conservative;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GEL;PDP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GEL;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GEL;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GEL;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GEL;Alliance for the Re-liberation of Somalia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GEL;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GON;United Ethiopian Democratic Forces;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GON;Coalition for Unity and Democracy;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GON;Ethiopian People's Revolutionary Democratic Front;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GON;Ethiopian People's Revolutionary Democratic Front progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GON;Oromo Federalist Democratic Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GON;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GON;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_JAL;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_JAL;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_JAL;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_JAL;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_JAL;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_JAL;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_JAL;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_KBO;Union for Renewal and Democracy;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_KBO;Rally for Democracy and Progress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_KBO;National Rally for Democracy in Chad;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_KBO;National Rally for Democracy in Chad progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_KBO;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_KBO;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_KBO;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_KNG;People's Party for Reconstruction and Democracy;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_KNG;Forces for Renewal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_KNG;Movement for the Liberation of the Congo;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_KNG;Movement for the Liberation of the Congo progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_KNG;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_KNG;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_KNG;Unified Lumumbist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_KUB;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_KUB;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_KUB;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_KUB;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_KUB;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_KUB;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_KUB;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_KZB;United Party for National Development conservative;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_KZB;United Party for National Development;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_KZB;Patriotic Front;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_KZB;Movement for Multi-Party Democracy;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_KZB;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_KZB;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_KZB;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_LBY;National Forces Alliance conservative;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_LBY;National Forces Alliance;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_LBY;Gaddafist;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_LBY;Union for Homeland;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_LBY;National Front Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_1_LBY;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_LBY;Justice and Construction Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_LBY;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_LOA;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_LOA;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_LOA;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_LOA;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_LOA;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_LOA;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_LOA;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_LUN;UNITA;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
